"","location","ele","time","name","date","species.code","sex..M.F.","age.pelage..J.A.S.","Rat.ID","left.eartag","right.eartag","RFID","new.animal...Y.N.","total.mass..g.","female..perforate..partially.perforate..imperforate.","female.nipple.size..S.M.L.","pregnant...Y.N.Possibly.","fleas","ticks","male..scrotal..nonscrotal.","Notes","X","X.1","X.2","date_index","year","rat_id_index","coords.x1","coords.x2","optional"
"541","WC62",200,"2018/06/29 17:06:20+00","WC62",2019-07-07,"NeFu","F","J",412,"0412","","","Y",125,"I","S","N","N","N","","went into house; too small to pit tag",NA,"",NA,52,2019,32,-122.152450997382,38.5031979996711,TRUE
"542","WC62",200,"2018/06/29 17:06:20+00","WC62",2019-08-25,"NeFu","F","J",474,"0474","","003D2D25E3","N",130,"I","S","N","Y","N","","went into house; Thought animal was new but once released saw a second ear tag so now has one on each ear",NA,"",NA,54,2019,38,-122.152450997382,38.5031979996711,TRUE
"543","WC62",200,"2018/06/29 17:06:20+00","WC62",2019-06-02,"NeFu","F","A",484,"0402","","003D2D25CE","N",237,"I","L","N","N","N","","",NA,"",NA,51,2019,41,-122.152450997382,38.5031979996711,TRUE
"544","WC62",200,"2018/06/29 17:06:20+00","WC62",2019-07-07,"NeFu","F","A",484,"0402","","003D2D25CE","N",225,"I","M","N","N","N","","went into house",NA,"",NA,52,2019,41,-122.152450997382,38.5031979996711,TRUE
"545","WC62",200,"2018/06/29 17:06:20+00","WC62",2019-05-12,"NeFu","M","A",167,"0167","","003D2D25EE","Y",290,"","","","","","NS","went into nest",NA,"",NA,50,2019,5,-122.152450997382,38.5031979996711,TRUE
"546","WC62",200,"2018/06/29 17:06:20+00","WC62",2019-05-05,"NeFu","F","A",484,"0402","","003D2D25CE","N",270,"P","L","N","N","N","","climbed tree above nest",NA,"",NA,49,2019,41,-122.152450997382,38.5031979996711,TRUE
"547","WC62",200,"2018/06/29 17:06:20+00","WC62",2019-08-25,"NeFu","F","A",484,"0402","","003D2D25CE","N",255,"I","S","N","Y","N","","went into house",NA,"",NA,54,2019,41,-122.152450997382,38.5031979996711,TRUE
"548","WC63",194,"2018/06/29 17:10:49+00","WC63",2019-09-22,"NeFu","M","S",414,"0414","","003D2D2610","Y",155,"","","","N","N","NS","weird bald growth on chest; went into house",NA,"",NA,56,2019,33,-122.152432976291,38.5033079702407,TRUE
"549","WC63",194,"2018/06/29 17:10:49+00","WC63",2018-07-01,"NeFu","M","A",330,"0330","","003D2D25D7","Y",235,"","","","N","N","NS","bone of tail broken? Back into house",NA,"",NA,44,2018,22,-122.152432976291,38.5033079702407,TRUE
"550","WC63",194,"2018/06/29 17:10:49+00","WC63",2018-09-23,"NeFu","F","A",484,"0402","","003D2D25CE","N",212,"I","S","N","N","N","","eartag missing, new tag 0402",NA,"",NA,48,2018,41,-122.152432976291,38.5033079702407,TRUE
"551","WC63",194,"2018/06/29 17:10:49+00","WC63",2018-08-19,"NeFu","F","A",484,"","0484","003D2D25CE","Y",210,"P","L","N","N","N","","Cinnamon pelage; R ear cut from tagging",NA,"",NA,46,2018,41,-122.152432976291,38.5033079702407,TRUE
"552","WC63",194,"2018/06/29 17:10:49+00","WC63",2019-05-12,"NeFu","F","A",484,"0402","","003D2D25CE","N",275,"P","L","Y","N","N","","went into nest",NA,"",NA,50,2019,41,-122.152432976291,38.5033079702407,TRUE
"553","WC64",185,"2018/06/29 17:17:58+00","WC64",2019-06-02,"NeFu","M","A",303,"0303","","003D2D25F4","N",235,"","","","Y","N","NS","feisty",NA,"",NA,51,2019,15,-122.15310302563,38.5032829921693,TRUE
"554","WC64",185,"2018/06/29 17:17:58+00","WC64",2018-09-23,"NeFu","M","A",303,"0303","","003D2D25F4","N",250,"","","","N","N","NS","",NA,"",NA,48,2018,15,-122.15310302563,38.5032829921693,TRUE
"555","WC64",185,"2018/06/29 17:17:58+00","WC64",2019-07-07,"NeFu","M","A",303,"0303","","003D2D25F4","N",NA,"","","","Y","N","","went into house",NA,"",NA,52,2019,15,-122.15310302563,38.5032829921693,TRUE
"556","WC64",185,"2018/06/29 17:17:58+00","WC64",2019-05-12,"NeFu","M","A",303,"0303","","003D2D25F4","N",233,"","","","Y","N","NS","went into house",NA,"",NA,50,2019,15,-122.15310302563,38.5032829921693,TRUE
"557","WC64",185,"2018/06/29 17:17:58+00","WC64",2019-08-25,"NeFu","M","A",303,"0303","","003D2D25F4","N",255,"","","","N","N","NS","went into house",NA,"",NA,54,2019,15,-122.15310302563,38.5032829921693,TRUE
"558","WC64",185,"2018/06/29 17:17:58+00","WC64",2019-07-28,"NeFu","M","A",303,"0303","","003D2D25F4","N",255,"","","","Y","N","NS","went into nest",NA,"",NA,53,2019,15,-122.15310302563,38.5032829921693,TRUE
"559","WC64",185,"2018/06/29 17:17:58+00","WC64",2019-09-22,"NeFu","M","A",303,"0303","","003D2D25F4","N",260,"","","","Y","N","NS","went into house",NA,"",NA,56,2019,15,-122.15310302563,38.5032829921693,TRUE
"560","WC64",185,"2018/06/29 17:17:58+00","WC64",2018-08-26,"NeFu","M","A",303,"0303","","003D2D25F4","Y",235,"","","","Y","N","NS","back into WC64",NA,"",NA,47,2018,15,-122.15310302563,38.5032829921693,TRUE
"561","WC64",185,"2018/06/29 17:17:58+00","WC64",2019-05-05,"NeFu","M","A",303,"0303","","003D2D25F4","N",220,"","","","N","N","S","went into house",NA,"",NA,49,2019,15,-122.15310302563,38.5032829921693,TRUE
